codigo,nombre,tipo,mov,EMCR,EVR,Dif_EVR,Factor_EVR
49145,Pedralba de la Pradería,Internas,Inmigraciones,16,16,0.0,1.000
49146,"Pego, El",Internas,Inmigraciones,8,8,0.0,1.000
49147,Peleagonzalo,Internas,Inmigraciones,13,15,-13.3,1.154
49148,Peleas de Abajo,Internas,Inmigraciones,19,18,5.6,0.947
49149,Peñausende,Internas,Inmigraciones,17,0,,0.000
49150,Peque,Internas,Inmigraciones,10,10,0.0,1.000
49151,"Perdigón, El",Internas,Inmigraciones,12,13,-7.7,1.083
49152,Pereruela,Internas,Inmigraciones,33,34,-2.9,1.030
49153,Perilla de Castro,Internas,Inmigraciones,8,8,0.0,1.000
49154,Pías,Internas,Inmigraciones,3,3,0.0,1.000
49155,Piedrahita de Castro,Internas,Inmigraciones,10,10,0.0,1.000
49156,Pinilla de Toro,Internas,Inmigraciones,3,2,50.0,0.667
49157,Pino del Oro,Internas,Inmigraciones,2,2,0.0,1.000
49158,"Piñero, El",Internas,Inmigraciones,4,4,0.0,1.000
49159,Pobladura del Valle,Internas,Inmigraciones,9,9,0.0,1.000
49160,Pobladura de Valderaduey,Internas,Inmigraciones,0,0,0.0,1.000
49162,Porto,Internas,Inmigraciones,14,14,0.0,1.000
49163,Pozoantiguo,Internas,Inmigraciones,2,2,0.0,1.000
49164,Pozuelo de Tábara,Internas,Inmigraciones,6,6,0.0,1.000
49165,Prado,Internas,Inmigraciones,0,0,0.0,1.000
49166,Puebla de Sanabria,Internas,Inmigraciones,60,61,-1.6,1.017
49167,Pueblica de Valverde,Internas,Inmigraciones,3,3,0.0,1.000
49168,Quintanilla del Monte,Internas,Inmigraciones,4,4,0.0,1.000
49169,Quintanilla del Olmo,Internas,Inmigraciones,5,5,0.0,1.000
49170,Quintanilla de Urz,Internas,Inmigraciones,4,5,-20.0,1.250
49171,Quiruelas de Vidriales,Internas,Inmigraciones,10,10,0.0,1.000
49172,Rabanales,Internas,Inmigraciones,13,13,0.0,1.000
49173,Rábano de Aliste,Internas,Inmigraciones,12,12,0.0,1.000
49174,Requejo,Internas,Inmigraciones,3,3,0.0,1.000
49175,Revellinos,Internas,Inmigraciones,13,13,0.0,1.000
49176,Riofrío de Aliste,Internas,Inmigraciones,18,19,-5.3,1.056
49177,Rionegro del Puente,Internas,Inmigraciones,4,4,0.0,1.000
49178,Roales,Internas,Inmigraciones,44,44,0.0,1.000
49179,Robleda-Cervantes,Internas,Inmigraciones,24,24,0.0,1.000
49180,Roelos de Sayago,Internas,Inmigraciones,3,3,0.0,1.000
49181,Rosinos de la Requejada,Internas,Inmigraciones,7,7,0.0,1.000
49183,Salce,Internas,Inmigraciones,2,2,0.0,1.000
49184,Samir de los Caños,Internas,Inmigraciones,3,3,0.0,1.000
49185,San Agustín del Pozo,Internas,Inmigraciones,2,2,0.0,1.000
49186,San Cebrián de Castro,Internas,Inmigraciones,27,27,0.0,1.000
49187,San Cristóbal de Entreviñas,Internas,Inmigraciones,44,46,-4.3,1.045
49188,San Esteban del Molar,Internas,Inmigraciones,6,6,0.0,1.000
49189,San Justo,Internas,Inmigraciones,18,16,12.5,0.889
49190,San Martín de Valderaduey,Internas,Inmigraciones,11,11,0.0,1.000
49191,San Miguel de la Ribera,Internas,Inmigraciones,6,5,20.0,0.833
49192,San Miguel del Valle,Internas,Inmigraciones,1,1,0.0,1.000
49193,San Pedro de Ceque,Internas,Inmigraciones,11,11,0.0,1.000
49194,San Pedro de la Nave-Almendra,Internas,Inmigraciones,11,10,10.0,0.909
49197,Santa Clara de Avedillo,Internas,Inmigraciones,1,1,0.0,1.000
49199,Santa Colomba de las Monjas,Internas,Inmigraciones,3,3,0.0,1.000
49200,Santa Cristina de la Polvorosa,Internas,Inmigraciones,30,30,0.0,1.000
49201,Santa Croya de Tera,Internas,Inmigraciones,10,10,0.0,1.000
49202,Santa Eufemia del Barco,Internas,Inmigraciones,4,4,0.0,1.000
49203,Santa María de la Vega,Internas,Inmigraciones,7,7,0.0,1.000
49204,Santa María de Valverde,Internas,Inmigraciones,4,4,0.0,1.000
49205,Santibáñez de Tera,Internas,Inmigraciones,7,7,0.0,1.000
49206,Santibáñez de Vidriales,Internas,Inmigraciones,29,29,0.0,1.000
49207,Santovenia,Internas,Inmigraciones,6,6,0.0,1.000
49208,San Vicente de la Cabeza,Internas,Inmigraciones,3,3,0.0,1.000
49209,San Vitero,Internas,Inmigraciones,14,4,250.0,0.286
49210,Sanzoles,Internas,Inmigraciones,9,9,0.0,1.000
49214,Tábara,Internas,Inmigraciones,25,25,0.0,1.000
49216,Tapioles,Internas,Inmigraciones,4,4,0.0,1.000
49219,Toro,Internas,Inmigraciones,177,181,-2.2,1.023
49220,"Torre del Valle, La",Internas,Inmigraciones,2,2,0.0,1.000
49221,Torregamones,Internas,Inmigraciones,5,5,0.0,1.000
49222,Torres del Carrizal,Internas,Inmigraciones,19,19,0.0,1.000
49223,Trabazos,Internas,Inmigraciones,42,42,0.0,1.000
49224,Trefacio,Internas,Inmigraciones,12,11,9.1,0.917
49225,Uña de Quintana,Internas,Inmigraciones,2,2,0.0,1.000
49226,Vadillo de la Guareña,Internas,Inmigraciones,16,15,6.7,0.938
49227,Valcabado,Internas,Inmigraciones,15,15,0.0,1.000
49228,Valdefinjas,Internas,Inmigraciones,3,5,-40.0,1.667
49229,Valdescorriel,Internas,Inmigraciones,9,9,0.0,1.000
49230,Vallesa de la Guareña,Internas,Inmigraciones,0,0,0.0,1.000
49231,Vega de Tera,Internas,Inmigraciones,18,18,0.0,1.000
49232,Vega de Villalobos,Internas,Inmigraciones,1,1,0.0,1.000
49233,Vegalatrave,Internas,Inmigraciones,2,2,0.0,1.000
49234,Venialbo,Internas,Inmigraciones,20,20,0.0,1.000
49235,Vezdemarbán,Internas,Inmigraciones,15,15,0.0,1.000
49236,Vidayanes,Internas,Inmigraciones,2,3,-33.3,1.500
49237,Videmala,Internas,Inmigraciones,6,6,0.0,1.000
49238,Villabrázaro,Internas,Inmigraciones,18,18,0.0,1.000
49239,Villabuena del Puente,Internas,Inmigraciones,8,8,0.0,1.000
49240,Villadepera,Internas,Inmigraciones,6,5,20.0,0.833
49241,Villaescusa,Internas,Inmigraciones,0,5,-100.0,
49242,Villafáfila,Internas,Inmigraciones,4,4,0.0,1.000
49243,Villaferrueña,Internas,Inmigraciones,5,5,0.0,1.000
49244,Villageriz,Internas,Inmigraciones,3,3,0.0,1.000
49245,Villalazán,Internas,Inmigraciones,12,11,9.1,0.917
49246,Villalba de la Lampreana,Internas,Inmigraciones,4,5,-20.0,1.250
49247,Villalcampo,Internas,Inmigraciones,14,14,0.0,1.000
49248,Villalobos,Internas,Inmigraciones,18,18,0.0,1.000
49249,Villalonso,Internas,Inmigraciones,9,9,0.0,1.000
49250,Villalpando,Internas,Inmigraciones,62,64,-3.1,1.032
49251,Villalube,Internas,Inmigraciones,1,1,0.0,1.000
49252,Villamayor de Campos,Internas,Inmigraciones,4,2,100.0,0.500
49255,Villamor de los Escuderos,Internas,Inmigraciones,7,8,-12.5,1.143
49256,Villanázar,Internas,Inmigraciones,12,12,0.0,1.000
49257,Villanueva de Azoague,Internas,Inmigraciones,10,10,0.0,1.000
49258,Villanueva de Campeán,Internas,Inmigraciones,7,7,0.0,1.000
49259,Villanueva de las Peras,Internas,Inmigraciones,14,13,7.7,0.929
49260,Villanueva del Campo,Internas,Inmigraciones,25,26,-3.8,1.040
49261,Villaralbo,Internas,Inmigraciones,64,64,0.0,1.000
49262,Villardeciervos,Internas,Inmigraciones,23,24,-4.2,1.043
49263,Villar de Fallaves,Internas,Inmigraciones,2,2,0.0,1.000
49264,Villar del Buey,Internas,Inmigraciones,7,6,16.7,0.857
49265,Villardiegua de la Ribera,Internas,Inmigraciones,6,5,20.0,0.833
49266,Villárdiga,Internas,Inmigraciones,3,3,0.0,1.000
49267,Villardondiego,Internas,Inmigraciones,25,25,0.0,1.000
49268,Villarrín de Campos,Internas,Inmigraciones,27,27,0.0,1.000
49269,Villaseco del Pan,Internas,Inmigraciones,6,6,0.0,1.000
49270,Villavendimio,Internas,Inmigraciones,4,3,33.3,0.750
49271,Villaveza del Agua,Internas,Inmigraciones,5,5,0.0,1.000
49272,Villaveza de Valverde,Internas,Inmigraciones,1,1,0.0,1.000
49273,Viñas,Internas,Inmigraciones,8,8,0.0,1.000
49275,Zamora,Internas,Inmigraciones,1300,1315,-1.1,1.012
50001,Abanto,Internas,Inmigraciones,4,3,33.3,0.750
50002,Acered,Internas,Inmigraciones,6,6,0.0,1.000
50003,Agón,Internas,Inmigraciones,7,6,16.7,0.857
50004,Aguarón,Internas,Inmigraciones,29,25,16.0,0.862
50005,Aguilón,Internas,Inmigraciones,13,12,8.3,0.923
50006,Ainzón,Internas,Inmigraciones,27,27,0.0,1.000
50007,Aladrén,Internas,Inmigraciones,4,4,0.0,1.000
50008,Alagón,Internas,Inmigraciones,276,271,1.8,0.982
50009,Alarba,Internas,Inmigraciones,1,1,0.0,1.000
50010,Alberite de San Juan,Internas,Inmigraciones,5,5,0.0,1.000
50011,Albeta,Internas,Inmigraciones,6,6,0.0,1.000
50012,Alborge,Internas,Inmigraciones,3,3,0.0,1.000
50013,Alcalá de Ebro,Internas,Inmigraciones,14,14,0.0,1.000
50014,Alcalá de Moncayo,Internas,Inmigraciones,9,9,0.0,1.000
50015,Alconchel de Ariza,Internas,Inmigraciones,10,9,11.1,0.900
50016,Aldehuela de Liestos,Internas,Inmigraciones,3,3,0.0,1.000
50017,Alfajarín,Internas,Inmigraciones,124,130,-4.6,1.048
50018,Alfamén,Internas,Inmigraciones,41,41,0.0,1.000
50019,Alforque,Internas,Inmigraciones,2,4,-50.0,2.000
50020,Alhama de Aragón,Internas,Inmigraciones,31,32,-3.1,1.032
50021,Almochuel,Internas,Inmigraciones,0,0,0.0,1.000
50022,"Almolda, La",Internas,Inmigraciones,13,13,0.0,1.000
50023,Almonacid de la Cuba,Internas,Inmigraciones,15,15,0.0,1.000
50024,Almonacid de la Sierra,Internas,Inmigraciones,33,29,13.8,0.879
50025,"Almunia de Doña Godina, La",Internas,Inmigraciones,249,247,0.8,0.992
50026,Alpartir,Internas,Inmigraciones,29,28,3.6,0.966
50027,Ambel,Internas,Inmigraciones,9,10,-10.0,1.111
50028,Anento,Internas,Inmigraciones,17,17,0.0,1.000
50029,Aniñón,Internas,Inmigraciones,32,31,3.2,0.969
50030,Añón de Moncayo,Internas,Inmigraciones,24,24,0.0,1.000
50031,Aranda de Moncayo,Internas,Inmigraciones,5,5,0.0,1.000
50032,Arándiga,Internas,Inmigraciones,27,27,0.0,1.000
50033,Ardisa,Internas,Inmigraciones,4,4,0.0,1.000
50034,Ariza,Internas,Inmigraciones,42,39,7.7,0.929
50035,Artieda,Internas,Inmigraciones,4,4,0.0,1.000
50036,Asín,Internas,Inmigraciones,10,10,0.0,1.000
50037,Atea,Internas,Inmigraciones,4,4,0.0,1.000
50038,Ateca,Internas,Inmigraciones,65,67,-3.0,1.031
50039,Azuara,Internas,Inmigraciones,23,23,0.0,1.000
50040,Badules,Internas,Inmigraciones,7,7,0.0,1.000
50041,Bagüés,Internas,Inmigraciones,2,2,0.0,1.000
50042,Balconchán,Internas,Inmigraciones,0,0,0.0,1.000
50043,Bárboles,Internas,Inmigraciones,20,21,-4.8,1.050
50044,Bardallur,Internas,Inmigraciones,14,17,-17.6,1.214
50045,Belchite,Internas,Inmigraciones,45,45,0.0,1.000
50046,Belmonte de Gracián,Internas,Inmigraciones,5,5,0.0,1.000
50047,Berdejo,Internas,Inmigraciones,3,3,0.0,1.000
50048,Berrueco,Internas,Inmigraciones,0,0,0.0,1.000
50050,Bijuesca,Internas,Inmigraciones,5,5,0.0,1.000
50051,Biota,Internas,Inmigraciones,13,13,0.0,1.000
50052,Bisimbre,Internas,Inmigraciones,3,3,0.0,1.000
50053,Boquiñeni,Internas,Inmigraciones,20,21,-4.8,1.050
50054,Bordalba,Internas,Inmigraciones,0,0,0.0,1.000
50055,Borja,Internas,Inmigraciones,194,188,3.2,0.969
50056,Botorrita,Internas,Inmigraciones,38,34,11.8,0.895
50057,Brea de Aragón,Internas,Inmigraciones,25,25,0.0,1.000
50058,Bubierca,Internas,Inmigraciones,2,2,0.0,1.000
50059,Bujaraloz,Internas,Inmigraciones,74,73,1.4,0.986
50060,Bulbuente,Internas,Inmigraciones,18,18,0.0,1.000
50061,Bureta,Internas,Inmigraciones,10,10,0.0,1.000
50062,"Burgo de Ebro, El",Internas,Inmigraciones,156,155,0.6,0.994
50063,"Buste, El",Internas,Inmigraciones,9,9,0.0,1.000
50064,Cabañas de Ebro,Internas,Inmigraciones,12,11,9.1,0.917
50065,Cabolafuente,Internas,Inmigraciones,2,2,0.0,1.000
50066,Cadrete,Internas,Inmigraciones,329,332,-0.9,1.009
50067,Calatayud,Internas,Inmigraciones,1039,1039,0.0,1.000
50068,Calatorao,Internas,Inmigraciones,82,82,0.0,1.000
50069,Calcena,Internas,Inmigraciones,6,7,-14.3,1.167
50070,Calmarza,Internas,Inmigraciones,3,3,0.0,1.000
50071,Campillo de Aragón,Internas,Inmigraciones,7,6,16.7,0.857
50072,Carenas,Internas,Inmigraciones,5,5,0.0,1.000
50073,Cariñena,Internas,Inmigraciones,105,102,2.9,0.971
50074,Caspe,Internas,Inmigraciones,344,335,2.7,0.974
50075,Castejón de Alarba,Internas,Inmigraciones,4,4,0.0,1.000
50076,Castejón de las Armas,Internas,Inmigraciones,8,10,-20.0,1.250
50077,Castejón de Valdejasa,Internas,Inmigraciones,6,6,0.0,1.000
50078,Castiliscar,Internas,Inmigraciones,5,5,0.0,1.000
50079,Cervera de la Cañada,Internas,Inmigraciones,7,8,-12.5,1.143
50080,Cerveruela,Internas,Inmigraciones,3,3,0.0,1.000
50081,Cetina,Internas,Inmigraciones,22,22,0.0,1.000
50082,Cimballa,Internas,Inmigraciones,3,3,0.0,1.000
50083,Cinco Olivas,Internas,Inmigraciones,0,0,0.0,1.000
50084,Clarés de Ribota,Internas,Inmigraciones,5,6,-16.7,1.200
50085,Codo,Internas,Inmigraciones,22,22,0.0,1.000
50086,Codos,Internas,Inmigraciones,27,22,22.7,0.815
50087,Contamina,Internas,Inmigraciones,1,1,0.0,1.000
50088,Cosuenda,Internas,Inmigraciones,13,13,0.0,1.000
50089,Cuarte de Huerva,Internas,Inmigraciones,1038,1042,-0.4,1.004
50090,Cubel,Internas,Inmigraciones,8,8,0.0,1.000
50091,"Cuerlas, Las",Internas,Inmigraciones,2,2,0.0,1.000
50092,Chiprana,Internas,Inmigraciones,51,49,4.1,0.961
50093,Chodes,Internas,Inmigraciones,4,4,0.0,1.000
50094,Daroca,Internas,Inmigraciones,101,102,-1.0,1.010
50095,Ejea de los Caballeros,Internas,Inmigraciones,409,401,2.0,0.980
50096,Embid de Ariza,Internas,Inmigraciones,0,0,0.0,1.000
50098,Encinacorba,Internas,Inmigraciones,4,4,0.0,1.000
50099,Épila,Internas,Inmigraciones,151,152,-0.7,1.007
50100,Erla,Internas,Inmigraciones,25,25,0.0,1.000
50101,Escatrón,Internas,Inmigraciones,77,76,1.3,0.987
50102,Fabara,Internas,Inmigraciones,20,21,-4.8,1.050
50104,Farlete,Internas,Inmigraciones,16,16,0.0,1.000
50105,Fayón,Internas,Inmigraciones,29,28,3.6,0.966
50106,"Fayos, Los",Internas,Inmigraciones,9,10,-10.0,1.111
50107,Figueruelas,Internas,Inmigraciones,25,25,0.0,1.000
50108,Fombuena,Internas,Inmigraciones,4,4,0.0,1.000
50109,"Frago, El",Internas,Inmigraciones,9,10,-10.0,1.111
50110,"Frasno, El",Internas,Inmigraciones,21,21,0.0,1.000
50111,Fréscano,Internas,Inmigraciones,6,7,-14.3,1.167
50113,Fuendejalón,Internas,Inmigraciones,23,25,-8.0,1.087
50114,Fuendetodos,Internas,Inmigraciones,10,10,0.0,1.000
50115,Fuentes de Ebro,Internas,Inmigraciones,120,121,-0.8,1.008
50116,Fuentes de Jiloca,Internas,Inmigraciones,7,7,0.0,1.000
50117,Gallocanta,Internas,Inmigraciones,4,4,0.0,1.000
50118,Gallur,Internas,Inmigraciones,93,91,2.2,0.978
50119,Gelsa,Internas,Inmigraciones,28,28,0.0,1.000
50120,Godojos,Internas,Inmigraciones,2,2,0.0,1.000
50121,Gotor,Internas,Inmigraciones,8,0,,0.000
50122,Grisel,Internas,Inmigraciones,2,2,0.0,1.000
50123,Grisén,Internas,Inmigraciones,47,48,-2.1,1.021
50124,Herrera de los Navarros,Internas,Inmigraciones,49,49,0.0,1.000
50125,Ibdes,Internas,Inmigraciones,17,17,0.0,1.000
50126,Illueca,Internas,Inmigraciones,60,58,3.4,0.967
50128,Isuerre,Internas,Inmigraciones,0,0,0.0,1.000
50129,Jaraba,Internas,Inmigraciones,9,10,-10.0,1.111
50130,Jarque de Moncayo,Internas,Inmigraciones,9,9,0.0,1.000
50131,Jaulín,Internas,Inmigraciones,33,33,0.0,1.000
50132,"Joyosa, La",Internas,Inmigraciones,51,48,6.3,0.941
50133,Lagata,Internas,Inmigraciones,3,3,0.0,1.000
50134,Langa del Castillo,Internas,Inmigraciones,4,4,0.0,1.000
50135,Layana,Internas,Inmigraciones,11,11,0.0,1.000
50136,Lécera,Internas,Inmigraciones,18,20,-10.0,1.111
50137,Leciñena,Internas,Inmigraciones,16,17,-5.9,1.063
50138,Lechón,Internas,Inmigraciones,0,0,0.0,1.000
50139,Letux,Internas,Inmigraciones,13,14,-7.1,1.077
50140,Litago,Internas,Inmigraciones,7,7,0.0,1.000
50141,Lituénigo,Internas,Inmigraciones,9,9,0.0,1.000
50142,Lobera de Onsella,Internas,Inmigraciones,1,1,0.0,1.000
50143,Longares,Internas,Inmigraciones,34,38,-10.5,1.118
50144,Longás,Internas,Inmigraciones,8,8,0.0,1.000
50146,Lucena de Jalón,Internas,Inmigraciones,4,4,0.0,1.000
50147,Luceni,Internas,Inmigraciones,44,43,2.3,0.977
50148,Luesia,Internas,Inmigraciones,14,14,0.0,1.000
50149,Luesma,Internas,Inmigraciones,2,2,0.0,1.000
50150,Lumpiaque,Internas,Inmigraciones,38,38,0.0,1.000
50151,Luna,Internas,Inmigraciones,25,25,0.0,1.000
50152,Maella,Internas,Inmigraciones,72,72,0.0,1.000
50153,Magallón,Internas,Inmigraciones,40,41,-2.4,1.025
50154,Mainar,Internas,Inmigraciones,6,6,0.0,1.000
50155,Malanquilla,Internas,Inmigraciones,0,0,0.0,1.000
50156,Maleján,Internas,Inmigraciones,13,13,0.0,1.000
50157,Malón,Internas,Inmigraciones,42,38,10.5,0.905
50159,Maluenda,Internas,Inmigraciones,25,25,0.0,1.000
50160,Mallén,Internas,Inmigraciones,92,97,-5.2,1.054
50161,Manchones,Internas,Inmigraciones,4,4,0.0,1.000
50162,Mara,Internas,Inmigraciones,12,12,0.0,1.000
50163,María de Huerva,Internas,Inmigraciones,375,386,-2.8,1.029
50164,Mediana de Aragón,Internas,Inmigraciones,29,29,0.0,1.000
50165,Mequinenza,Internas,Inmigraciones,64,58,10.3,0.906
50166,Mesones de Isuela,Internas,Inmigraciones,13,13,0.0,1.000
50167,Mezalocha,Internas,Inmigraciones,9,9,0.0,1.000
50168,Mianos,Internas,Inmigraciones,1,1,0.0,1.000
50169,Miedes de Aragón,Internas,Inmigraciones,15,14,7.1,0.933
50170,Monegrillo,Internas,Inmigraciones,9,10,-10.0,1.111
50171,Moneva,Internas,Inmigraciones,0,1,-100.0,
50172,Monreal de Ariza,Internas,Inmigraciones,12,12,0.0,1.000
50173,Monterde,Internas,Inmigraciones,0,0,0.0,1.000
50174,Montón,Internas,Inmigraciones,3,3,0.0,1.000
50175,Morata de Jalón,Internas,Inmigraciones,75,76,-1.3,1.013
50176,Morata de Jiloca,Internas,Inmigraciones,15,14,7.1,0.933
50177,Morés,Internas,Inmigraciones,18,18,0.0,1.000
50178,Moros,Internas,Inmigraciones,19,19,0.0,1.000
50179,Moyuela,Internas,Inmigraciones,6,5,20.0,0.833
50180,Mozota,Internas,Inmigraciones,10,10,0.0,1.000
50181,Muel,Internas,Inmigraciones,104,104,0.0,1.000
50182,"Muela, La",Internas,Inmigraciones,504,503,0.2,0.998
50183,Munébrega,Internas,Inmigraciones,20,20,0.0,1.000
50184,Murero,Internas,Inmigraciones,7,8,-12.5,1.143
50185,Murillo de Gállego,Internas,Inmigraciones,20,20,0.0,1.000
50186,Navardún,Internas,Inmigraciones,1,1,0.0,1.000
50187,Nigüella,Internas,Inmigraciones,0,0,0.0,1.000
50188,Nombrevilla,Internas,Inmigraciones,0,0,0.0,1.000
50189,Nonaspe,Internas,Inmigraciones,66,63,4.8,0.955
50190,Novallas,Internas,Inmigraciones,35,35,0.0,1.000
50191,Novillas,Internas,Inmigraciones,15,15,0.0,1.000
50192,Nuévalos,Internas,Inmigraciones,0,0,0.0,1.000
50193,Nuez de Ebro,Internas,Inmigraciones,56,56,0.0,1.000
50194,Olvés,Internas,Inmigraciones,8,8,0.0,1.000
50195,Orcajo,Internas,Inmigraciones,6,5,20.0,0.833
50196,Orera,Internas,Inmigraciones,9,9,0.0,1.000
50197,Orés,Internas,Inmigraciones,2,2,0.0,1.000
50198,Oseja,Internas,Inmigraciones,9,9,0.0,1.000
50199,Osera de Ebro,Internas,Inmigraciones,45,45,0.0,1.000
50200,Paniza,Internas,Inmigraciones,18,19,-5.3,1.056
50201,Paracuellos de Jiloca,Internas,Inmigraciones,40,39,2.6,0.975
50202,Paracuellos de la Ribera,Internas,Inmigraciones,9,9,0.0,1.000
50203,Pastriz,Internas,Inmigraciones,68,69,-1.4,1.015
50204,Pedrola,Internas,Inmigraciones,148,149,-0.7,1.007
50205,"Pedrosas, Las",Internas,Inmigraciones,10,10,0.0,1.000
50206,Perdiguera,Internas,Inmigraciones,10,9,11.1,0.900
50207,Piedratajada,Internas,Inmigraciones,2,2,0.0,1.000
50208,Pina de Ebro,Internas,Inmigraciones,101,104,-2.9,1.030
50209,Pinseque,Internas,Inmigraciones,274,279,-1.8,1.018
50210,"Pintanos, Los",Internas,Inmigraciones,1,1,0.0,1.000
50211,Plasencia de Jalón,Internas,Inmigraciones,42,44,-4.5,1.048
50212,Pleitas,Internas,Inmigraciones,4,4,0.0,1.000
50213,Plenas,Internas,Inmigraciones,9,10,-10.0,1.111
50214,Pomer,Internas,Inmigraciones,2,2,0.0,1.000
50215,Pozuel de Ariza,Internas,Inmigraciones,8,8,0.0,1.000
50216,Pozuelo de Aragón,Internas,Inmigraciones,7,7,0.0,1.000
50217,Pradilla de Ebro,Internas,Inmigraciones,31,29,6.9,0.935
50218,Puebla de Albortón,Internas,Inmigraciones,7,7,0.0,1.000
50219,"Puebla de Alfindén, La",Internas,Inmigraciones,280,276,1.4,0.986
50220,Puendeluna,Internas,Inmigraciones,2,2,0.0,1.000
50221,Purujosa,Internas,Inmigraciones,3,3,0.0,1.000
50222,Quinto,Internas,Inmigraciones,29,30,-3.3,1.034
50223,Remolinos,Internas,Inmigraciones,28,28,0.0,1.000
50224,Retascón,Internas,Inmigraciones,4,4,0.0,1.000
50225,Ricla,Internas,Inmigraciones,104,103,1.0,0.990
50227,Romanos,Internas,Inmigraciones,5,5,0.0,1.000
50228,Rueda de Jalón,Internas,Inmigraciones,9,9,0.0,1.000
50229,Ruesca,Internas,Inmigraciones,2,2,0.0,1.000
50230,Sádaba,Internas,Inmigraciones,43,43,0.0,1.000
50231,Salillas de Jalón,Internas,Inmigraciones,22,22,0.0,1.000
50232,Salvatierra de Esca,Internas,Inmigraciones,5,4,25.0,0.800
50233,Samper del Salz,Internas,Inmigraciones,7,7,0.0,1.000
50234,San Martín de la Virgen de Moncayo,Internas,Inmigraciones,16,15,6.7,0.938
50235,San Mateo de Gállego,Internas,Inmigraciones,181,181,0.0,1.000
50236,Santa Cruz de Grío,Internas,Inmigraciones,2,2,0.0,1.000
50237,Santa Cruz de Moncayo,Internas,Inmigraciones,10,10,0.0,1.000
50238,Santa Eulalia de Gállego,Internas,Inmigraciones,5,4,25.0,0.800
50239,Santed,Internas,Inmigraciones,7,6,16.7,0.857
50240,Sástago,Internas,Inmigraciones,34,31,9.7,0.912
50241,Sabiñán,Internas,Inmigraciones,18,18,0.0,1.000
50242,Sediles,Internas,Inmigraciones,2,1,100.0,0.500
50243,Sestrica,Internas,Inmigraciones,12,12,0.0,1.000
50244,Sierra de Luna,Internas,Inmigraciones,12,13,-7.7,1.083
50245,Sigüés,Internas,Inmigraciones,0,0,0.0,1.000
50246,Sisamón,Internas,Inmigraciones,12,12,0.0,1.000
50247,Sobradiel,Internas,Inmigraciones,47,48,-2.1,1.021
50248,Sos del Rey Católico,Internas,Inmigraciones,40,40,0.0,1.000
50249,Tabuenca,Internas,Inmigraciones,5,5,0.0,1.000
50250,Talamantes,Internas,Inmigraciones,2,2,0.0,1.000
50251,Tarazona,Internas,Inmigraciones,370,377,-1.9,1.019
50252,Tauste,Internas,Inmigraciones,191,193,-1.0,1.010
50253,Terrer,Internas,Inmigraciones,41,41,0.0,1.000
50254,Tierga,Internas,Inmigraciones,5,5,0.0,1.000
50255,Tobed,Internas,Inmigraciones,12,12,0.0,1.000
50256,Torralba de los Frailes,Internas,Inmigraciones,1,1,0.0,1.000
50257,Torralba de Ribota,Internas,Inmigraciones,13,13,0.0,1.000
